Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PF5CV,8PF5CV,15,3,0,-3,1,0,2,C,C,B,A,A,G,SR_X0Y-3,108.86174
8PF5CV,8PF5CV,15,4,0,-3,1,1,4,C,B,B,A,A,G,SR_X0Y-3,93.47847
8PF5CV,8PF5CV,14,3,0,-3,0,0,1,C,C,B,A,A,G,SR_X0Y-3,108.31579
8PF5CV,8PF5CV,14,6,0,-2,0,1,3,C,A,B,A,B,G,SR_X0Y-2,61.89474
8PF5CV,8PF5CV,15,5,0,-2,1,0,2,C,B,B,A,B,G,SR_X0Y-2,78.13092
8PF5CV,8PF5CV,15,6,0,-2,1,1,4,C,A,B,A,B,G,SR_X0Y-2,62.84526
8PF5CV,8PF5CV,14,5,0,-2,0,0,1,C,B,B,A,B,G,SR_X0Y-2,77.36842
8PF5CV,8PF5CV,14,8,0,-1,0,1,3,C,A,B,A,B,G,SR_X0Y-1,30.94737
8PF5CV,8PF5CV,15,7,0,-1,1,0,2,C,A,B,A,B,G,SR_X0Y-1,47.68105
8PF5CV,8PF5CV,15,8,0,-1,1,1,4,C,A,B,A,B,G,SR_X0Y-1,32.80713
8PF5CV,8PF5CV,14,7,0,-1,0,0,1,C,A,B,A,B,G,SR_X0Y-1,46.42105
8PF5CV,8PF5CV,14,10,0,0,0,1,3,C,A,D,A,C,B,SR_X0Y0,0
8PF5CV,8PF5CV,15,9,0,0,1,0,2,C,A,B,A,B,G,SR_X0Y0,18.92096
8PF5CV,8PF5CV,15,10,0,0,1,1,4,C,A,D,A,C,A,SR_X0Y0,10.88889
8PF5CV,8PF5CV,14,9,0,0,0,0,1,C,A,B,A,B,G,SR_X0Y0,15.47368
8PF5CV,8PF5CV,14,12,0,1,0,1,3,C,A,D,A,C,B,SR_X0Y1,30.94737
8PF5CV,8PF5CV,15,11,0,1,1,0,2,C,A,D,A,C,B,SR_X0Y1,18.92096
8PF5CV,8PF5CV,15,12,0,1,1,1,4,C,A,D,A,C,B,SR_X0Y1,32.80713
8PF5CV,8PF5CV,14,11,0,1,0,0,1,C,A,D,A,C,B,SR_X0Y1,15.47368
8PF5CV,8PF5CV,14,14,0,2,0,1,3,C,A,D,A,C,B,SR_X0Y2,61.89474
8PF5CV,8PF5CV,15,13,0,2,1,0,2,C,A,D,A,C,B,SR_X0Y2,47.68105
8PF5CV,8PF5CV,15,14,0,2,1,1,4,C,A,D,A,C,B,SR_X0Y2,62.84526
8PF5CV,8PF5CV,14,13,0,2,0,0,1,C,A,D,A,C,B,SR_X0Y2,46.42105
8PF5CV,8PF5CV,14,16,0,3,0,1,3,C,B,D,A,D,B,SR_X0Y3,92.8421
8PF5CV,8PF5CV,15,15,0,3,1,0,2,C,B,D,A,D,B,SR_X0Y3,78.13092
8PF5CV,8PF5CV,15,16,0,3,1,1,4,C,B,D,A,D,B,SR_X0Y3,93.47847
8PF5CV,8PF5CV,14,15,0,3,0,0,1,C,B,D,A,D,B,SR_X0Y3,77.36842
8PF5CV,8PF5CV,14,18,0,4,0,1,3,C,D,D,B,D,B,SR_X0Y4,123.78947
8PF5CV,8PF5CV,15,17,0,4,1,0,2,C,C,D,B,D,B,SR_X0Y4,108.86174
8PF5CV,8PF5CV,15,18,0,4,1,1,4,C,D,D,B,D,B,SR_X0Y4,124.26746
8PF5CV,8PF5CV,14,17,0,4,0,0,1,C,C,D,B,D,B,SR_X0Y4,108.31579
8PF5CV,8PF5CV,15,19,0,5,1,0,2,C,E,D,B,D,B,SR_X0Y5,139.6882
8PF5CV,8PF5CV,14,19,0,5,0,0,1,C,E,D,B,D,B,SR_X0Y5,139.26315
8PF5CV,8PF5CV,16,2,1,-4,0,1,3,C,D,B,E,A,G,SR_X1Y-4,125.69051
8PF5CV,8PF5CV,17,1,1,-4,1,0,2,C,E,B,E,A,G,SR_X1Y-4,143.04314
8PF5CV,8PF5CV,17,2,1,-4,1,1,4,C,D,B,E,A,G,SR_X1Y-4,128.02713
8PF5CV,8PF5CV,16,1,1,-4,0,0,1,C,E,B,E,A,G,SR_X1Y-4,140.95566
8PF5CV,8PF5CV,16,4,1,-3,0,1,3,C,B,B,A,A,G,SR_X1Y-3,95.36209
8PF5CV,8PF5CV,17,3,1,-3,1,0,2,C,C,B,E,A,G,SR_X1Y-3,113.13453
8PF5CV,8PF5CV,17,4,1,-3,1,1,4,C,B,B,A,A,G,SR_X1Y-3,98.42138
8PF5CV,8PF5CV,16,3,1,-3,0,0,1,C,C,B,E,A,G,SR_X1Y-3,110.4834
8PF5CV,8PF5CV,16,6,1,-2,0,1,3,C,A,B,A,B,G,SR_X1Y-2,65.61425
8PF5CV,8PF5CV,17,5,1,-2,1,0,2,C,B,B,A,B,G,SR_X1Y-2,83.98204
8PF5CV,8PF5CV,17,6,1,-2,1,1,4,C,B,B,A,B,G,SR_X1Y-2,69.98621
8PF5CV,8PF5CV,16,5,1,-2,0,0,1,C,B,B,A,B,G,SR_X1Y-2,80.37502
8PF5CV,8PF5CV,16,8,1,-1,0,1,3,C,A,B,A,B,G,SR_X1Y-1,37.84192
8PF5CV,8PF5CV,17,7,1,-1,1,0,2,C,A,B,A,B,G,SR_X1Y-1,56.76289
8PF5CV,8PF5CV,17,8,1,-1,1,1,4,C,A,B,A,B,H,SR_X1Y-1,44.99834
8PF5CV,8PF5CV,16,7,1,-1,0,0,1,C,A,B,A,B,G,SR_X1Y-1,51.27559
8PF5CV,8PF5CV,16,10,1,0,0,1,3,C,A,D,A,C,A,SR_X1Y0,21.77778
8PF5CV,8PF5CV,17,9,1,0,1,0,2,C,A,B,A,B,H,SR_X1Y0,36.14618
8PF5CV,8PF5CV,17,10,1,0,1,1,4,C,A,D,A,C,A,SR_X1Y0,32.66667
8PF5CV,8PF5CV,16,9,1,0,0,0,1,C,A,B,A,B,H,SR_X1Y0,26.71529
8PF5CV,8PF5CV,16,12,1,1,0,1,3,C,A,D,A,C,B,SR_X1Y1,37.84192
8PF5CV,8PF5CV,17,11,1,1,1,0,2,C,A,D,A,C,A,SR_X1Y1,36.14618
8PF5CV,8PF5CV,17,12,1,1,1,1,4,C,A,D,A,C,A,SR_X1Y1,44.99834
8PF5CV,8PF5CV,16,11,1,1,0,0,1,C,A,D,A,C,A,SR_X1Y1,26.71529
8PF5CV,8PF5CV,16,14,1,2,0,1,3,C,A,D,A,C,B,SR_X1Y2,65.61425
8PF5CV,8PF5CV,17,13,1,2,1,0,2,C,A,D,A,C,B,SR_X1Y2,56.76289
8PF5CV,8PF5CV,17,14,1,2,1,1,4,C,B,D,A,C,B,SR_X1Y2,69.98621
8PF5CV,8PF5CV,16,13,1,2,0,0,1,C,A,D,A,C,B,SR_X1Y2,51.27559
8PF5CV,8PF5CV,16,16,1,3,0,1,3,C,B,D,A,D,B,SR_X1Y3,95.36209
8PF5CV,8PF5CV,17,15,1,3,1,0,2,C,B,D,A,D,B,SR_X1Y3,83.98204
8PF5CV,8PF5CV,17,16,1,3,1,1,4,C,C,D,A,D,B,SR_X1Y3,98.42138
8PF5CV,8PF5CV,16,15,1,3,0,0,1,C,B,D,A,D,B,SR_X1Y3,80.37502
8PF5CV,8PF5CV,16,18,1,4,0,1,3,C,D,D,B,D,B,SR_X1Y4,125.69051
8PF5CV,8PF5CV,17,17,1,4,1,0,2,C,C,D,B,D,B,SR_X1Y4,113.13453
8PF5CV,8PF5CV,17,18,1,4,1,1,4,C,D,D,B,D,B,SR_X1Y4,128.02713
8PF5CV,8PF5CV,16,17,1,4,0,0,1,C,C,D,B,D,B,SR_X1Y4,110.4834
8PF5CV,8PF5CV,16,19,1,5,0,0,1,C,E,D,B,D,B,SR_X1Y5,140.95566
8PF5CV,8PF5CV,18,2,2,-4,0,1,3,C,D,B,E,A,G,SR_X2Y-4,131.2285
8PF5CV,8PF5CV,19,2,2,-4,1,1,4,C,D,B,E,A,G,SR_X2Y-4,135.23325
8PF5CV,8PF5CV,18,4,2,-3,0,1,3,C,C,B,A,A,G,SR_X2Y-3,102.55117
8PF5CV,8PF5CV,19,3,2,-3,1,0,2,C,D,B,E,A,G,SR_X2Y-3,121.22916
8PF5CV,8PF5CV,19,4,2,-3,1,1,4,C,C,B,A,A,G,SR_X2Y-3,107.62831
8PF5CV,8PF5CV,18,3,2,-3,0,0,1,C,C,B,E,A,G,SR_X2Y-3,116.74501
8PF5CV,8PF5CV,18,6,2,-2,0,1,3,C,B,B,A,B,G,SR_X2Y-2,75.68385
8PF5CV,8PF5CV,19,5,2,-2,1,0,2,C,B,B,A,B,G,SR_X2Y-2,94.60481
8PF5CV,8PF5CV,19,6,2,-2,1,1,4,C,B,B,A,B,G,SR_X2Y-2,82.43274
8PF5CV,8PF5CV,18,5,2,-2,0,0,1,C,B,B,A,B,G,SR_X2Y-2,88.78603
8PF5CV,8PF5CV,18,8,2,-1,0,1,3,C,A,B,A,B,H,SR_X2Y-1,53.43057
8PF5CV,8PF5CV,19,7,2,-1,1,0,2,C,B,B,A,B,H,SR_X2Y-1,71.54797
8PF5CV,8PF5CV,19,8,2,-1,1,1,4,C,A,B,A,B,H,SR_X2Y-1,62.62537
8PF5CV,8PF5CV,18,7,2,-1,0,0,1,C,A,B,A,B,G,SR_X2Y-1,63.65533
8PF5CV,8PF5CV,18,10,2,0,0,1,3,C,A,D,A,C,A,SR_X2Y0,43.55556
8PF5CV,8PF5CV,19,9,2,0,1,0,2,C,A,B,A,B,H,SR_X2Y0,56.60064
8PF5CV,8PF5CV,19,10,2,0,1,1,4,C,A,D,A,C,A,SR_X2Y0,54.44444
8PF5CV,8PF5CV,18,9,2,0,0,0,1,C,A,B,A,B,H,SR_X2Y0,46.22252
8PF5CV,8PF5CV,18,12,2,1,0,1,3,C,A,D,A,C,A,SR_X2Y1,53.43057
8PF5CV,8PF5CV,19,11,2,1,1,0,2,C,A,D,A,C,A,SR_X2Y1,56.60064
8PF5CV,8PF5CV,19,12,2,1,1,1,4,C,A,D,A,C,A,SR_X2Y1,62.62537
8PF5CV,8PF5CV,18,11,2,1,0,0,1,C,A,D,A,C,A,SR_X2Y1,46.22252
8PF5CV,8PF5CV,18,14,2,2,0,1,3,C,B,D,A,C,B,SR_X2Y2,75.68385
8PF5CV,8PF5CV,19,13,2,2,1,0,2,C,B,D,A,C,A,SR_X2Y2,71.54797
8PF5CV,8PF5CV,19,14,2,2,1,1,4,C,B,D,A,C,B,SR_X2Y2,82.43274
8PF5CV,8PF5CV,18,13,2,2,0,0,1,C,A,D,A,C,B,SR_X2Y2,63.65533
8PF5CV,8PF5CV,18,16,2,3,0,1,3,C,C,D,A,D,B,SR_X2Y3,102.55117
8PF5CV,8PF5CV,19,15,2,3,1,0,2,C,B,D,A,D,B,SR_X2Y3,94.60481
8PF5CV,8PF5CV,19,16,2,3,1,1,4,C,C,D,A,D,B,SR_X2Y3,107.62831
8PF5CV,8PF5CV,18,15,2,3,0,0,1,C,B,D,A,D,B,SR_X2Y3,88.78603
8PF5CV,8PF5CV,18,18,2,4,0,1,3,C,D,D,B,D,B,SR_X2Y4,131.2285
8PF5CV,8PF5CV,19,17,2,4,1,0,2,C,D,D,B,D,B,SR_X2Y4,121.22916
8PF5CV,8PF5CV,19,18,2,4,1,1,4,C,D,D,B,D,B,SR_X2Y4,135.23325
8PF5CV,8PF5CV,18,17,2,4,0,0,1,C,C,D,B,D,B,SR_X2Y4,116.74501
8PF5CV,8PF5CV,20,2,3,-4,0,1,3,C,E,B,E,A,G,SR_X3Y-4,139.97241
8PF5CV,8PF5CV,20,4,3,-3,0,1,3,C,C,B,E,A,G,SR_X3Y-3,113.52577
8PF5CV,8PF5CV,21,3,3,-3,1,0,2,C,D,B,E,A,G,SR_X3Y-3,132.44673
8PF5CV,8PF5CV,21,4,3,-3,1,1,4,C,C,B,E,A,G,SR_X3Y-3,120.12279
8PF5CV,8PF5CV,20,3,3,-3,0,0,1,C,D,B,E,A,G,SR_X3Y-3,126.49409
8PF5CV,8PF5CV,20,6,3,-2,0,1,3,C,B,B,A,B,H,SR_X3Y-2,89.99668
8PF5CV,8PF5CV,21,5,3,-2,1,0,2,C,C,B,A,B,G,SR_X3Y-2,108.60801
8PF5CV,8PF5CV,21,6,3,-2,1,1,4,C,B,B,A,B,H,SR_X3Y-2,98.1875
8PF5CV,8PF5CV,20,5,3,-2,0,0,1,C,C,B,A,B,G,SR_X3Y-2,101.2636
8PF5CV,8PF5CV,20,8,3,-1,0,1,3,C,B,B,A,B,H,SR_X3Y-1,72.29235
8PF5CV,8PF5CV,21,7,3,-1,1,0,2,C,B,B,A,B,H,SR_X3Y-1,89.2454
8PF5CV,8PF5CV,21,8,3,-1,1,1,4,C,B,B,A,B,H,SR_X3Y-1,82.26522
8PF5CV,8PF5CV,20,7,3,-1,0,0,1,C,B,B,A,B,H,SR_X3Y-1,80.14586
8PF5CV,8PF5CV,20,10,3,0,0,1,3,C,A,D,A,C,A,SR_X3Y0,65.33334
8PF5CV,8PF5CV,21,9,3,0,1,0,2,C,B,B,A,B,H,SR_X3Y0,77.777
8PF5CV,8PF5CV,21,10,3,0,1,1,4,C,B,D,A,C,A,SR_X3Y0,76.22222
8PF5CV,8PF5CV,20,9,3,0,0,0,1,C,A,B,A,B,H,SR_X3Y0,67.14074
8PF5CV,8PF5CV,20,12,3,1,0,1,3,C,B,D,A,C,A,SR_X3Y1,72.29235
8PF5CV,8PF5CV,21,11,3,1,1,0,2,C,B,D,A,C,A,SR_X3Y1,77.777
8PF5CV,8PF5CV,21,12,3,1,1,1,4,C,B,D,A,C,A,SR_X3Y1,82.26522
8PF5CV,8PF5CV,20,11,3,1,0,0,1,C,A,D,A,C,A,SR_X3Y1,67.14074
8PF5CV,8PF5CV,20,14,3,2,0,1,3,C,B,D,A,C,A,SR_X3Y2,89.99668
8PF5CV,8PF5CV,21,13,3,2,1,0,2,C,B,D,A,C,A,SR_X3Y2,89.2454
8PF5CV,8PF5CV,21,14,3,2,1,1,4,C,C,D,A,C,A,SR_X3Y2,98.1875
8PF5CV,8PF5CV,20,13,3,2,0,0,1,C,B,D,A,C,A,SR_X3Y2,80.14586
8PF5CV,8PF5CV,20,16,3,3,0,1,3,C,C,D,B,D,B,SR_X3Y3,113.52577
8PF5CV,8PF5CV,21,15,3,3,1,0,2,C,C,D,A,D,B,SR_X3Y3,108.60801
8PF5CV,8PF5CV,21,16,3,3,1,1,4,C,D,D,B,D,B,SR_X3Y3,120.12279
8PF5CV,8PF5CV,20,15,3,3,0,0,1,C,C,D,A,D,B,SR_X3Y3,101.2636
8PF5CV,8PF5CV,20,18,3,4,0,1,3,C,E,D,B,D,B,SR_X3Y4,139.97241
8PF5CV,8PF5CV,21,17,3,4,1,0,2,C,D,D,B,D,B,SR_X3Y4,132.44673
8PF5CV,8PF5CV,20,17,3,4,0,0,1,C,D,D,B,D,B,SR_X3Y4,126.49409
8PF5CV,8PF5CV,22,4,4,-3,0,1,3,D,D,B,E,A,G,SR_X4Y-3,127.31065
8PF5CV,8PF5CV,23,4,4,-3,1,1,4,D,D,B,E,A,H,SR_X4Y-3,134.99503
8PF5CV,8PF5CV,22,3,4,-3,0,0,1,D,D,B,E,A,G,SR_X4Y-3,138.99876
8PF5CV,8PF5CV,22,6,4,-2,0,1,3,D,C,B,A,B,H,SR_X4Y-2,106.86115
8PF5CV,8PF5CV,23,5,4,-2,1,0,2,D,D,B,E,B,H,SR_X4Y-2,124.85941
8PF5CV,8PF5CV,23,6,4,-2,1,1,4,D,C,B,E,B,H,SR_X4Y-2,115.90927
8PF5CV,8PF5CV,22,5,4,-2,0,0,1,D,C,B,E,B,H,SR_X4Y-2,116.50845
8PF5CV,8PF5CV,22,8,4,-1,0,1,3,D,B,B,A,B,H,SR_X4Y-1,92.44504
8PF5CV,8PF5CV,23,7,4,-1,1,0,2,D,C,B,A,B,H,SR_X4Y-1,108.43853
8PF5CV,8PF5CV,23,8,4,-1,1,1,4,D,C,B,A,B,H,SR_X4Y-1,102.77032
8PF5CV,8PF5CV,22,7,4,-1,0,0,1,D,C,B,A,B,H,SR_X4Y-1,98.70795
8PF5CV,8PF5CV,22,10,4,0,0,1,3,D,B,D,A,C,A,SR_X4Y0,87.11111
8PF5CV,8PF5CV,23,9,4,0,1,0,2,D,C,B,A,B,H,SR_X4Y0,99.21409
8PF5CV,8PF5CV,23,10,4,0,1,1,4,D,B,D,A,C,A,SR_X4Y0,98
8PF5CV,8PF5CV,22,9,4,0,0,0,1,D,B,B,A,B,H,SR_X4Y0,88.47475
8PF5CV,8PF5CV,22,12,4,1,0,1,3,D,B,D,A,C,A,SR_X4Y1,92.44504
8PF5CV,8PF5CV,23,11,4,1,1,0,2,D,C,D,A,C,A,SR_X4Y1,99.21409
8PF5CV,8PF5CV,23,12,4,1,1,1,4,D,C,D,A,C,A,SR_X4Y1,102.77032
8PF5CV,8PF5CV,22,11,4,1,0,0,1,D,B,D,A,C,A,SR_X4Y1,88.47475
8PF5CV,8PF5CV,22,14,4,2,0,1,3,D,C,D,A,C,A,SR_X4Y2,106.86115
8PF5CV,8PF5CV,23,13,4,2,1,0,2,D,C,D,A,C,A,SR_X4Y2,108.43853
8PF5CV,8PF5CV,23,14,4,2,1,1,4,D,C,D,B,C,A,SR_X4Y2,115.90927
8PF5CV,8PF5CV,22,13,4,2,0,0,1,D,C,D,A,C,A,SR_X4Y2,98.70795
8PF5CV,8PF5CV,22,16,4,3,0,1,3,D,D,D,B,D,B,SR_X4Y3,127.31065
8PF5CV,8PF5CV,23,15,4,3,1,0,2,D,D,D,B,D,A,SR_X4Y3,124.85941
8PF5CV,8PF5CV,23,16,4,3,1,1,4,D,D,D,B,D,A,SR_X4Y3,134.99503
8PF5CV,8PF5CV,22,15,4,3,0,0,1,D,C,D,B,D,A,SR_X4Y3,116.50845
8PF5CV,8PF5CV,22,17,4,4,0,0,1,D,E,D,B,D,B,SR_X4Y4,138.99876
8PF5CV,8PF5CV,24,4,5,-3,0,1,3,D,E,B,E,A,H,SR_X5Y-3,143.09593
8PF5CV,8PF5CV,24,6,5,-2,0,1,3,D,D,B,E,B,H,SR_X5Y-2,125.25074
8PF5CV,8PF5CV,25,5,5,-2,1,0,2,D,E,B,E,B,H,SR_X5Y-2,142.59239
8PF5CV,8PF5CV,25,6,5,-2,1,1,4,D,D,B,E,B,H,SR_X5Y-2,134.8246
8PF5CV,8PF5CV,24,5,5,-2,0,0,1,D,D,B,E,B,H,SR_X5Y-2,133.57643
8PF5CV,8PF5CV,24,8,5,-1,0,1,3,D,C,B,E,B,H,SR_X5Y-1,113.20128
8PF5CV,8PF5CV,25,7,5,-1,1,0,2,D,D,B,E,B,H,SR_X5Y-1,128.45866
8PF5CV,8PF5CV,25,8,5,-1,1,1,4,D,D,B,E,B,H,SR_X5Y-1,123.71118
8PF5CV,8PF5CV,24,7,5,-1,0,0,1,D,C,B,E,B,H,SR_X5Y-1,118.37105
8PF5CV,8PF5CV,24,10,5,0,0,1,3,D,C,D,A,C,A,SR_X5Y0,108.88889
8PF5CV,8PF5CV,25,9,5,0,1,0,2,D,D,B,E,B,H,SR_X5Y0,120.77314
8PF5CV,8PF5CV,25,10,5,0,1,1,4,D,C,D,B,C,A,SR_X5Y0,119.77778
8PF5CV,8PF5CV,24,9,5,0,0,0,1,D,C,B,A,B,H,SR_X5Y0,109.98284
8PF5CV,8PF5CV,24,12,5,1,0,1,3,D,C,D,B,C,A,SR_X5Y1,113.20128
8PF5CV,8PF5CV,25,11,5,1,1,0,2,D,D,D,B,C,A,SR_X5Y1,120.77314
8PF5CV,8PF5CV,25,12,5,1,1,1,4,D,D,D,B,C,A,SR_X5Y1,123.71118
8PF5CV,8PF5CV,24,11,5,1,0,0,1,D,C,D,B,C,A,SR_X5Y1,109.98284
8PF5CV,8PF5CV,24,14,5,2,0,1,3,D,D,D,B,C,A,SR_X5Y2,125.25074
8PF5CV,8PF5CV,25,13,5,2,1,0,2,D,D,D,B,C,A,SR_X5Y2,128.45866
8PF5CV,8PF5CV,25,14,5,2,1,1,4,D,D,D,B,C,A,SR_X5Y2,134.8246
8PF5CV,8PF5CV,24,13,5,2,0,0,1,D,C,D,B,C,A,SR_X5Y2,118.37105
8PF5CV,8PF5CV,25,15,5,3,1,0,2,D,E,D,B,D,A,SR_X5Y3,142.59239
8PF5CV,8PF5CV,24,15,5,3,0,0,1,D,D,D,B,D,A,SR_X5Y3,133.57643
8PF5CV,8PF5CV,26,6,6,-2,0,1,3,D,E,B,E,B,H,SR_X6Y-2,144.5847
8PF5CV,8PF5CV,26,8,6,-1,0,1,3,D,D,B,E,B,H,SR_X6Y-1,134.28148
8PF5CV,8PF5CV,27,8,6,-1,1,1,4,D,E,B,E,B,H,SR_X6Y-1,144.89899
8PF5CV,8PF5CV,26,7,6,-1,0,0,1,D,D,B,E,B,H,SR_X6Y-1,138.66756
8PF5CV,8PF5CV,26,10,6,0,0,1,3,D,D,D,B,C,A,SR_X6Y0,130.66667
8PF5CV,8PF5CV,27,9,6,0,1,0,2,D,E,B,E,B,H,SR_X6Y0,142.39877
8PF5CV,8PF5CV,27,10,6,0,1,1,4,D,E,D,B,C,A,SR_X6Y0,141.55556
8PF5CV,8PF5CV,26,9,6,0,0,0,1,D,D,B,E,B,H,SR_X6Y0,131.57968
8PF5CV,8PF5CV,26,12,6,1,0,1,3,D,D,D,B,C,A,SR_X6Y1,134.28148
8PF5CV,8PF5CV,27,11,6,1,1,0,2,D,E,D,B,C,A,SR_X6Y1,142.39877
8PF5CV,8PF5CV,27,12,6,1,1,1,4,D,E,D,B,C,A,SR_X6Y1,144.89899
8PF5CV,8PF5CV,26,11,6,1,0,0,1,D,D,D,B,C,A,SR_X6Y1,131.57968
8PF5CV,8PF5CV,26,13,6,2,0,0,1,D,D,D,B,C,A,SR_X6Y2,138.66756
